PhraseId	SentenceId	Phrase	Sentiment
3688	78	winters eat gond k laddu warm milk	4
3689	78	keeps cold distance since contains lot clarified butter	4
3690	78	gentleman ladies moong k laddu also serve purpose	4
3691	78	one item mom made large quantities packed went hostel gazarpaak essentially finely ground carrots cooked milk thick consistency mixed clarified butter sugar cooked till dark red colour	4
3692	78	covered state	4
3693	78	others answering please detail breakfasts every season	4
3694	78	shall love try delicacies states	4
3695	78	one favourites south india	4
3696	78	uttappam	4
3697	78	kerala india eat	4
3698	78	puttu made rice powder coconut mainly also varieties like wheat raggi	4
3699	78	side dish puttu sugar curry like egg pea pappadam home eat puttu banana also peanut gravy also eat non veg curries days	4
3700	78	appam variety dosa rice powder common kerala appam egg curry roast deadly combo veg curries non veg curries also used	4
3701	78	one variety made home mottayappam rice powder mixed eggs eaten coconut milk sugar	4
3702	78	appam varieties idiyappam uthappam	4
3703	78	pathiri made rice powder typical muslim cuisine made ramadan special days pathiri eaten non veg curry like mutton beef chicken coconut milk also mixed	4
3704	78	porotta one common favourite food masses made white flour eaten anything samabar beef	4
3705	78	also idli uppumav puri chappathi breakfast	4
3706	78	varied breakfast dishes india popular tasty breakfast dishes across south	4
3707	78	pori upma puffed rice upma	4
3708	78	popular breakfast south india crispy puffed rice softened soaking water blended veggies garnished cilantro	4
3709	78	kuzhi paniyaram	4
3710	78	chettinad delicacy prepared grinding urad dhal raw ricebatter similar idlidosa batter batter steamed mould seasoned mustard split urad dhal sliced onion curry leaves	4
3711	78	akki roti	4
3712	78	karnataka dish prepared blending veggies coconut	4
3713	78	gratings green chilies rice flour	4
3714	78	aval dosa flattened rice poha dosa	4
3715	78	dosa popular tamilnadu southern states soft fluffy dosa prepared grinding soaked beaten rice raw rice fenugreek seeds urad dhal	4
3716	78	upma kozhukattai	4
3717	78	traditional south indian breakfast prepared combing rice rava coconut gratings along mustard gram dhal asafoetida seasoned sesame oil	4
3718	78	morkali upma	4
3719	78	traditional authentic breakfast dish south indiaits prepared combining rice flour little sour butter milk seasoning	4
3720	79	indian lebanese five cuisines easier planet	4
3721	79	climate change turbocharging droughts storms new risks food security million people worldwide enough eat eating well mean eating weirdly depriving even breaking bank five simple ideas guide whether eating cooking home	4
3722	79	eat well without wrecking planet climate reporter personal chef growing ravenous child think question lot cuisine somewhere world healthy us planet live one exists would even want eat	4
3723	79	advertising	4
3724	79	turns magic cuisine save species however many ways eat sustainably built many traditional cuisines around world learn case much choice avert severe effects climate change scientists say quickly transform way eat	4
3725	79	food production accounts global greenhousegas emissions depending slice data food waste accounts additional considering worldwide waste third food produce also climate change turbocharging droughts storms new risks food security million people worldwide enough eat	4
3726	79	eating well mean eating weirdly depriving even breaking bank five simple ideas guide whether eating cooking home	4
3727	79	vietnam less meat meatless	4
3728	79	pho hearty vietnamese noodle soup discovered recent reporting trip hanoi deliver happiness breakfast lunch dinner mealtimes scanned streets headed looked popular pho stand took first free plastic stool waited chef usually enterprising woman seated identical plastic stool assemble bowl	4
3729	79	soul pho broth genius broth bit meat even best meat goes long way like beef version made bones tendon bit brisket simmered three hours charred onions ginger spices tropics essence vietnamese cooking fish sauce chicken works fine even vegetarian version admit surprisingly delicious	4
3730	79	lesson pho lesson embodied many traditional cuisines meat discreetly star meal used small quantities enrich grains vegetables	4
3731	79	question us must eat less meat north americans eat six times red meat according recent report published medical journal lancet authors recommend instead fill plates fruits nuts vegetables legumes whole grains suggest humanity forgo flesh	4
3732	79	india lean legumes	4
3733	79	legumes universe unto fava middle east flor de mayo mexico cowpeas ghana mung beans bangladesh eaten five continents	4
3734	79	nowhere eaten many forms india pigeon peas become breakfast pancakes known dosa chickpea flour steamed topped oilpopped mustard seeds turn fluffy yellow dhokla mung beans repurposed sweet halwa swollen ghee cardamom dal savoury lentil stew without indian meal complete	4
3735	79	nature dal depends entirely cooking season made vast variety legumes grow region flavoured green mango goat coconut tomato even fish head mother swore would make smarter lentils beans high protein fibre low fat good planet food agriculture organization calls climatesmart adapt rough weather restore degraded soils even make cattle feed digestible	4
3736	79	venezuela mussel power	4
3737	79	explained	4
3738	79	irom sharmila struggle afspa	4
3739	79	alejandra schrader chef based los angeles grew shellfish venezuela remembers seafood cocktail sold near beach steamed plates mussels clams sometimes oysters soaked lime herbs levanta muertos people would call roughly resurrector iron could help revive night hard drinking	4
3740	79	mother thrifty paella spanish version mussels clams also needs rabbit bowl shortgrain rice called bomba special pan often luxurious many us mom version required going beach plastic bucket digging clams sand	4
3741	79	home mother cooked sofrito onion garlic sweet pepper added cooking wine house folded clams bowl leftover white rice always fridge special pans needed fancy ingredients comforting schrader said add little cilantro top avocado really great meal	4
3742	79	bivalves like mussels clams scallops healthy protein long come clean waters important filter waters grow filter feeders slurping phytoplankton need tiny piece ecosystem produce protein	4
3743	79	closest thing free lunch animal protein perspective said richard waites specializes agriculture world resources institute research advocacy group based washington	4
3744	79	kansas kind land	4
3745	79	every spring devon mihesuah professor indigenous history culture university kansas prepares salads dandelions garden collects wild onions grow fields frost lifts puts gourds peppers ground spray chemicals get rid others would consider weeds says bees need pollinate	4
3746	79	habits grounded culinary tradition indigenous people eating local part tradition everything often means treating food medicine always means eating way pollute place food grown eating mihesuah member choctaw nation editor forthcoming anthology essays indigenous eating wary recommending specific foods worries could become trendy depleted overconsumption	4
3747	79	real respect resources mihesuah said take pull things root example principle revival bison traditional source protein native people midwest	4
3748	79	bison started make comeback region replacing cattle brought european settlers wild turnips sage returned land said mark tilsen founder snack bar company called tanka pine ridge reservation south dakota songbirds around lakota people live traditional source meat tanka bar modern version traditional native snack made smoked meat preserved tart fruits	4
3749	79	lebanon pass halloumi friends	4
3750	79	sunday morning kitchen beit el qamar hills beirut bright busy place herbs picked garden back pots simmering stove chickpeas folded earthen bowl yoghurt tahini	4
3751	79	midday family sat terrace small plates many things appeared tables around cold hot foods blended whole spectrum colours every part landscape sheep cheese grilled plain tabbouleh heavy mint walnuts puréed red peppers dandelions sautéed onions dipping bowl olive oil crushed thyme sesame	4
3752	79	grains fruits vegetables nuts seeds meat pho dominate hid heart fried kibbe ground spiced lamb cocooned bulgur meal meant eaten others passed around discussed meal designed slow even afternoon	4
3753	79	tell meal embodies final basic principle eating well health health planet eating together sharing meal good way avoid waste overconsumption usually someone group pop last piece cheese mouth child scrape last bits kibble plate	4
3754	79	least eating together makes eating pleasurable brazil nudging people direction national dietary guidelines offer tips eat also eat eat regularly carefully appropriate environments whenever possible company suggest plan time make food eating important life	4
3755	80	covered major items still many like jowar roti mangalore buns etc	4
3756	80	end one visiting bangalore please visit mtr hotels vv puram evenings authentic karnataka south indian food	4
3757	80	last cup pure filter coffee	4
3758	80	answering question south indian perspective precise viewed eyes kannadiga one belongs karnataka state india diverse country food habits change every approximately	4
3759	80	let dive	4
3760	80	dose aka dosa	4
3761	80	neeru dose	4
3762	80	masala dose potato dish called palya inside dosa	4
3763	80	khaali dose	4
3764	80	open dosa	4
3765	80	idli vade	4
3766	80	puliogare	4
3767	80	vaangi bhaat	4
3768	80	chow chow bhaath	4
3769	80	akki rotti	4
3770	80	raagi rotti	4
3771	80	chapathi	4
3772	80	avalakki uppit	4
3773	80	jolada rotti	4
3774	80	lemon rice	4
3775	80	paddu	4
3776	80	bisibelebath	4
3777	80	shavige uppit	4
3778	80	poori sagu	4
3779	80	mangalore buns	4
3780	80	options people already written wonderful answers	4
3781	80	tell typical north indian middle class breakfasts	4
3782	80	people vegetarians egg meat avoided	4
3783	80	childhood usually eat	4
3784	80	plain parantha time stuffed glass milk	4
3785	80	glass milk replaced cup tea	4
3786	80	boiled fried black gram	4
3787	80	suji ka halwa	4
3788	80	jalebi market	4
3789	80	bhature market	4
3790	80	bread butterand jam	4
3791	80	know typical breakfast students living outside hometown pursuing professional courses	4
3792	80		4
3793	80		4
3794	80	lot paranthas every day	4
3795	80	due many smokers professional degree	4
3796	80	breakfast alternatives	4
3797	80	cooked milk dry fruits sort oat kheer winters add boiled egg oats	4
3798	80	glass cow milk whole egg egg white	4
3799	80	days eating simple plain roties glass cow milk	4
3800	80	wife eats	4
3801	80	vegetables	4
3802	80	roties vegetable	4
3803	80	sundays eat	4
3804	80	cheese different sauces	4
3805	80	sandwiches prepared wife	4
3806	80		4
3807	80	typical telugu guy like urban middle class family breakfast would standard andhra household	4
3808	80	place though common word tiffins hyderabad city town andhra pradesh bachelors students usually breakfast tiffin center	4
3809	80	idli idli vada combination coconut chutney sambhar standard staple fact want breakfast oily idly best option idlies usually eaten chutneysambhar could try combos favorite kid gheesugar	4
3810	80	pesarattu crispy dosa kind made moong dal variation upma pesarattu served upma popular coastal andhra	4
3811	80	standard dosa eaten pickle sugar sometimes like jam ketchup choice	4
3812	80	masala dosa nt really need chutney alu fillings r enough	4
3813	80	rava dosa variant dosa crispier made rava best eaten chutney	4
3814	80	upma tasty healthy nutritious like idli seeking breakfast heavy oily best choice	4
3815	80	aloo puri quite common breakfast though tends oily	4
3816	80	apart bread jam maggi minute noodles also quite common households breakfast	4
3817	80	whatever eats healthy satisfies hunger let see people eat breakfast according states	4
3818	80	andhra pradesh karnataka tamilnadu kerala telangana	4
3819	80	dosa idli vada bonda upma puri uthappam ragi mudde lemon rice dishes popular daily eatables south india people love along super famous chutney comes along eat mixing	4
3820	80	seems idiyappam also famous kerala	4
3821	80	kerala puttu	4
3822	80	kanda poha maharashtra	4
3823	80	misalpav maharashtra	4
3824	80	palak paratha maharashtra	4
3825	80	thukpa arunachal pradesh	4
3826	80	koat pitha	4
3827	80	sattu parathe bihar	4
3828	80	dhokli gujarati	4
3829	80	besan ka paratha	4
3830	80	methi thepla gujarati	4
3831	80	matar kachori gujarati	4
3832	80	muli paratha punjabi	4
3833	80	punjabi paratha	4
3834	80	aloo puri haridwar	4
3835	80	awadhi thali	4
3836	80	tuvar dal chole	4
3837	80	khasta kachori mp	4
3838	80	litti chokha	4
3839	80	missi roti rajasthan	4
3840	80	aloo paratha rajasthan	4
3841	80	poha rajasthani	4
3842	80	bread pakoda rajasthani	4
3843	80	paneer chaman jammu kashmiri	4
3844	80	dum aloo jammu	4
3845	80	gogji rajma jammu	4
3846	80	assamese jolpan	4
3847	80	pithas assam	4
3848	80	nagaland ghost chilli sauce	4
3849	80	hing kachori chole west bengal	4
3850	80	egg toast west bengal	4
3851	80	chirer pulao west bengal	4
3852	80	suji kakara orissa	4
3853	80	oriya onion paratha	4
3854	80	paratha delhi	4
3855	80	masala omlette baked beans	4
3856	80	pahari thali himachal pradesh	4
3857	80	arunachal pradesh thali	4
3858	80	pika pila arunachal pradesh	4
3859	80	ending note happy talk favorite tea matter eat breakfastlunchdinnersnacks indians love	4
3860	80	west bengal	4
3861	80	region famous breakfast among bengalis luchi aaloor dam weekend special time like celebrate birthdays puja festival occasion prefer luchi aaloor dam misti sweet specially rosogolla	4
3862	80	also eat ruti made wheat tarkari made vegetables weekdays dish light healthy	4
3863	80	part north kolkata adjoining areas people eat muri puffed rice televaja fried brinjal mashed potato onion etc jilebi also favourite snack	4
3864	80	kachuri chholar dal also famous areas	4
3865	80	areas comparatively hot summer people usually eat pantha vat rice water mashed potato green chilis onion breakfast hepls cool body temparature hydrates body	4
3866	80	breakfast eaten like king india one elaborate meals indians take except people really fall short time cook	4
3867	80	parthas shallow fried unleavened bread dahi yogurt	4
3868	80	many varieties parthas think muli gobi aloo methi bathua various veggies even lentils used paratha stuffing veggies lentils flour make healthy meal plus served hot curd pickles hence taste like heaven	4
3869	80	halwa	4
3870	80	sweet delicacy also many varieties gajar carrot ka halwa sooji semolina ka halwa moong ki dal ka halwa aate ka halwa etc served glass milk coffee see breakfast looks like	4
3871	80	partha poori subji	4
3872	80	unleavened bread either deep poori shallow fried parathas taken along cooked veggies go pic	4
3873	80	dosaidlivada sambhar	4
3874	80	south find shallow fried rice pancakes steamed puffed pancakes along sambhar chutney taken along coffee pic	4
3875	80	certain lighter breakfast items also like poha dhokla namkeen sewaiyin also used evening time snacks poha looks like	4
3876	80	fill morning india trip india expect find breakfast dahi jalebi aloo kachoori bread	4
3877	80	expect eat morning india help	4
3878	80	yes live rajasthan write answer based people generally eat breakfast	4
3879	80	parantha butter	4
3880	80	pyaj ki kachori onion kachori	4
3881	80	aloo puri deep fried bread cooked potatoes	4
3882	80	poha flattened rice indian spices	4
3883	80	chola bhatura cooked chickpeas deep fried bread	4
3884	80	samosas triangular fried pastry filled potaoes	4
3885	80	uttapam thick pancake topped veggies	4
3886	80	khaman	4
3887	80	vegetable sandwich	4
3888	80	jalebi fried sweet snack suggested eklavya kaul p	4
3889	80	ofcourse none complete without	4
3890	80	masala chai energy drink	4
3891	80	well live pune going present indians eat	4
3892	80	indians living particular area love eat adopt various cuisines across india	4
3893	80	maharashtrian tend eat things breakfast home	4
3894	80	ragi halwa dry fruits	4
3895	80	semolina porridge rava sheera dry fruits	4
3896	80	upma	4
3897	80	flattened rice poha potatoes	4
3898	80	sabudana khichdi potatoes	4
3899	80	idli sambhar	4
3900	80	plain dosa	4
3901	80	multi grain pancake thalipeeth yoghurt	4
3902	80	plain paratha made wheat	4
3903	80	methi paratha fenugreek paratha made wheat	4
3904	80	aloo paratha made wheat	4
3905	80	bread pakora	4
3906	80	bread omlette	4
3907	80	eat breakfast	4
3908	80	hope enjoyed answer try	4
3909	80	food obviously	4
3910	80		4
3911	80	vermicelli traditional type pasta round section similar spaghetti	4
3912	80	parathas made stuffing variety fillings inside aloo gobhi mooli pyaaz list endless	4
3913	80	aloo ki kachori mostly famous uttar pradesh north india generally served green chutney ketchup enhances taste	4
3914	80	puri sabzi vegetarian dish popular india relatively inexpensive tasty	4
3915	80	flattened rice commonly know poha poha traditional widely preferred breakfast recipe western states india	4
3916	80	upma one common breakfast items india quick preparation using common ingredients made without much ado	4
3917	80	idli idly type savoury rice cake originating indian subcontinent popular breakfast foods throughout india northern sri lanka	4
3918	80	dosa type pancake indian subcontinent made fermented batter somewhat similar crepe appearance main ingredients rice black gram	4
3919	80	vada category savoury fried snacks india different types vadas described variously fritters cutlets doughnuts dumplings	4
3920	80	uttapam dosalike dish south india made cooking ingredients batter unlike dosa crisp crepelike uttapam thick pancake toppings cooked right batter	4
3921	80	omelette beaten eggs fried butter oil frying pan quite common omelette folded around filling cheese chives vegetables mushrooms meat combination	4
3922	80	samosa sambusa sambuus samboksa fried baked dish savoury filling spiced potatoes onions peas lentils size consistency may vary typically distinctly triangular tetrahedral shape	4
3923	80	pakora also called pakoda pakodi fakkura bhajiya bhajji ponako fried snack originating indian subcontinent popular snack across indian subcontinent especially india pakistan bangladesh nepal	4
3924	80	sandwich food typically consisting vegetables sliced cheese meat placed slices bread generally dish wherein two pieces bread serve container wrapper another food type	4
3925	80	dhokla vegetarian food item originates indian state gujarat made fermented batter derived rice split chickpeas dhokla eaten breakfast main course side dish snack	4
3926	80	thanks scrolling	4
3927	80	well kerala might know idli dosa famous keralian dishes quite diverse variety breakfast delicacies	4
3928	80	idli chutneysambar	4
3929	80	dish needs explanation idli equally loved people india grandma special tip add cooked rice grinding idli batter make fluffy soft idlis	4
3930	80	dosa chutneysambar	4
3931	80	paper dosa plain dosa rava dosa masala dosa ghee dosa egg dosa dosa probably breakfast dish many varieties	4
3932	80	kadala curry	4
3933	80	wholesome meal combination popular breakfast keeps full lunch kadala curry made kala channa bengal gram coconut oil subtle spices	4
3934	80	noolputtuidiyappam kalada curry	4
3935	80	idiyappam dish also called noolputtu also famous tamil nadu basically rice noodles tastes best kadala egg curry	4
3936	80	velleppam egg curry	4
3937	80	also known paalappam velleppam special fermented rice pancake kerala	4
3938	80	mulagu dosaspicy dosa	4
3939	80	spicy dosa basically traditional styled dosa prepared variations uniqueness unlike dosas spicy dosa require fermentation spicy dosa served plain even without accompaniment tastes best coconut chutney	4
3940	80	pathiri chicken curry	4
3941	80	authentic indian style flat bread popular coastal malabar region kerala prepared using three ingredients rice flour cooking oil water	4
3942	80	different types breakfast consumed different parts country one different taste unique	4
3943	80	parantha different types paranthas famous north india paranthas eaten winters especially like mooli parantha methi parantha gobi parantha one favourites aloo parantha curd relished season	4
3944	80	gobi paratha google search	4
3945	80	aloo puri one common breakfast puri made different variation like kasuri methi spinach poori mint poori etc	4
3946	80	green puri google search	4
3947	80	kachori aloo ki sabzi dal ki kachori made dal stuffing puri made maida deep fried served aloo ki sabzi north india	4
3948	80	https wwwgooglecoinsearch tbmisch qkachoriandalookisabzi oqkachoriandalookisabzi gslpsy	4
3949	80	cholae bhaturae white chickpeas deeply fried bhatura common breakfast street food india served pickle fried green chillies	4
3950	80	https wwwgooglecoinsearch tbmisch qcholaebhaturae oqcholaebhaturae gslpsy	4
3951	80	besan chilla made gram flour healthy breakfast	4
3952	80	https wwwgooglecoinsearch tbmisch qbesanchilla oqbesanchilla gslpsy	4
3953	80	idli sambhar	4
3954	80	common breakfast southern part india served coconut chutney	4
3955	80	idlis varieties also	4
3956	80	https wwwgooglecoinsearch tbmisch qidliandsambhar oqidliandsambhar gslpsy	4
3957	80	rava idli rava dosa	4
3958	80	made semolina curd considered healthier option masala dosa	4
3959	80	https wwwgooglecoinsearch tbmisch qravaidliandravadosa oqravaidliandravadosa	4
3960	80	upma made roasted semolina vegetables like peas carrot peanuts served coconut chutney	4
3961	80	poha made rice flakes along vegetables peanuts famous recipe gujarat maharashtra	4
3962	80	methi thepla commonly eaten gujarat served sweet pickle curd varieties thepla dhoodhi thepla carrot thepla	4
3963	80	dhoodh jalebi common breakfast consumed especially lucknow surrounding areas jalebis soaked milk consumed	4
3964	80	https wwwgooglecoinsearch tbmisch qdhoodhjalebi oqdhoodhjalebi	4
3965	80	peasrattu dosa dal dosa made green moong dal	4
3966	80	missal pav	4
3967	80	missal spicy dish widely used maharashtra made either sprouts white pea along potatoes onions chopped tomatoes green chillies sev added consumed pav	4
3968	80	https wwwgooglecoinsearch tbmisch qmissalpav oqmissalpav gslpsy	4
3969	80	pav bhaji popular dish maharashtra bhaji made various vegetables also potato dominates main ingredient	4
3970	80	bread omellete common easy make breakfast	4
3971	80	bhature dish originated city punjab	4
3972	80	chutneys famous southern indian states ap kerala karnataka tamil naduetc	4
3973	80	vada idli sambar traditional south indian break fast	4
3974	80	poha originated maharashta	4
3975	80	paratha paratha important part traditional breakfast indian subcontinent traditionally made using ghee oil also used people may even bake oven health reasons	4
3976	80	pav	4
3977	80	originated mumbai served food stalls restaurants across india also called bombay burger	4
3978	80	keeping origins resemblance physical form burger	4
3979	80	uttapam uttapam traditionally made toppings tomotoes onion chillies capsicum coriander common choices coconut grated carrots beets often eaten sambar chutney one popular dishes south india	4
3980	80	omelette common breakfast easy made	4
3981	80	jalebi commonly eaten uttar pradesh	4
3982	80	originated jodhpur city rajasthan	4
3983	80	originates gujarat made fermented batter derived rice split chickpeas	4
3984	81	many delicious item	4
3985	81	people india eat variety breakfast items including western food like cereals bread peanut butter jam sandwich etc result globalization since people already mentioned several dishes various parts country would like mention famous breakfast dishes particular region ie maharashtra ie southwestern western india although state influenced south indian north indian cuisines region managed retain exclusive flavours	4
3986	81	kande onion pohe	4
3987	81	upmauppit	4
3988	81	sabudana khichadi curd	4
3989	81	vada pav occasionally since vada deep fried	4
3990	81	misal pav	4
3991	81	dhirda gram flour pancakes	4
3992	81	rice ghavan particular konkan region maharashtra	4
3993	81	thalipeeth	4
3994	81	amboli made rice flour chick pea flour split gram flour ie particularly eaten coastal areas maharashtra	4
3995	81	dadpe pohe raw flattened rice veggies lime	4
3996	81	tikhat puri spicy puri people prefer occasionally deep fried	4
3997	81	bhadang churmure puffed rice spices	4
3998	81	chivda often eaten evening snack recommended smaller portions diet p	4
3999	81	fodnicha bhaat leftover rice tempered spices indian herbs	4
4000	81	might even list various permutations combinations	4
4001	81	indian people enjoy type food breakfast	4
4002	81	british visited india tried everything tried food would give five stars taste express amazing gives whole lot energy start day	4
4003	81	england town restaurants open evening get food wait till pm restaurants open london get foods market stalls	4
4004	81	big foodie mouth waters seeing pictures	4
4005	81	anyways let show pictures indians eat breakfast	4
4006	81	dosa	4
4007	81	dosa south indian dish various types sada dosa masala dosa whose picture rava dosa set dosa paper dosa	4
4008	81	uttapam	4
4009	81	uttapam also south indian dish kind thick pancake toppings like onion tomato chillies	4
4010	81	dhokla	4
4011	81	dhokla originated gujarat made fermented batter derived rice split chickpeas	4
4012	81	idli sambar	4
4013	81	another dish south india main ingredients idli black lentils rice	4
4014	81	poha	4
4015	81	poha maharashtrian dish mainly made processed flattened rice also potatoes tomatoes onions chillies	4
4016	81	upma upit	4
4017	81	upma also called upit also maharashtrian dish made wheat rava semolina coarse rice flour	4
4018	81	medu wada	4
4019	81	another south indian dish mainly made urad dal rice	4
4020	81	still many foods eat breakfast ca nt mention everything stopping	4
4021	81	hope mouth also waters watching p	4
4022	81	try nt	4
4023	81	image source internet	4
4024	81	thank	4
4025	81	edit	4
4026	81	damn forgot one thing indians drink breakfast	4
4027	81	chai chah	4
4028	81	chai around india drink made milk sugar tea powder course masala want various types chai around india	4
4029	81	personally drink chai everyday	4
4030	81	know many dishes nothing beat chai paratha chapati tea	4
4031	81	chhattisgarhi dishes common breakfast	4
4032	81	fara made rice	4
4033	81	chilla made rice flour	4
4034	81	mota roti made rice	4
4035	81	chhattisgarh also known rice bowl india effect clearly seen dishes	4
4036	81	edit	4
4037	81	one dish	4
4038	81	chousela rice flour poori	4
4039	81	belong india reside andhra pradesh	4
4040	81	andhra many types breakfast light heavy varieties	4
4041	81	though many breakfast varieties notice andhraites adopted many recipes cuisines well like poha bisibillebath chole masala aloo paratha etc	4
4042	81	dosa aloo curry coconut chutney mango pickle puri potato curry chana masala family favourite	4
4043	81	weekends imply puri potato curry	4
4044	81	weekdays mostly idly sambar coconut chutney simply feels like melting mouth without coconut chutney idly taste	4
4045	81	tastes bland	4
4046	81	lighter breakfast prefer poha upma	4
4047	81	addition tea coffee bread rusks also served whenever feels like lazy day teacoffee definitely daily norm homes	4
4048	81	india diverse country various types food breakfast differs state state popular breakfast options states india	4
4049	82	pune street food mustvisit places foodies	4
4050	82	emerging hub surrounded vivacious green mountains proud home people different generations city perfect point wildest parties host renowned meditation centers kernel popular management medical engineering colleges pune place live want happening rushing life city never stops neither people food favorite reason keep going exploring new places street culture delhi rapidly spread pune nailing spicy tangy delicious street foods found every nook corner lanes evening brings vendors stalls beside roads relish taste tempting dishes makes pune street foods special small eateries got established years ago gain fame years transforming stalls little shops places need look trip pune help find best bests pune scroll see pune heart straight away	4
4051	82	goodluck cafe	4
4052	82	know real keema pav tastes like unless place opens early morning rushed throughout day since generations people pune taking time busy schedule visit place food served hygienic definite winwin pocket place situated vicinity film institute hence favorite many stars like dev anand must try chicken rara delicious keema pav	4
4053	82	burger king	4
4054	82	fast food joint serving american delicacies small local shop famous loved international giant chain easily spot place mg road kp ambiance green casual food legendary probably wait long queue even getting place sit yes place much crowded everything order make want salami sandwich sausage abundance egg bhurji pure bliss burgers huge simply delectable beef burger must sold well delicious burger wonderful combination cheese meat patty soft inhouse bun satisfying amount mayonnaise ketchup want bite reading simple casual easy pockets place favorites list pune folks	4
4055	82	sujata mastani	4
4056	82	pune street foodholidify	4
4057	82	source	4
4058	82	might like consider skipping meal heading mastani wondering mastani delicious combination milk icecream sumptuous amount mouthwatering garnishes pune special mastani comes loaded dry fruits kesar try variety flavors include nuts cherry whipped cream chocolate kesar one glass inviting drink make feel full eating anything anytime soon place established years ago outgrown many years many branches entire city opening soon hurry find one nearest locality	4
4059	82	kayani bakery	4
4060	82	pune street foodholidify	4
4061	82	source	4
4062	82	everybody wants take souvenir place visit better something delicious take going back home bakery loved people ever find place noncrowded freshly made cakes die tiny shop opens around evening rushed people till shutter goes miss eating shrew berry biscuits mawa cake trip pune baked goods vanish soon shop opens people take cakes one go ask locals tell craze place pune paradise sweet tooth	4
4063	82	jj garden vada pav	4
4064	82	pune street foodholidify	4
4065	82	source	4
4066	82	best vada pav ever eat place vada pavs bombay match jj garden vada pav wins hands stall camp area near mg road one sought places vada pav lovers serve delicious fresh varieties dish like cheese vada pav masala vada pav classic mumbai vada pav spend evening strolling lanes mg road end perfect evening perfect snack	4
4067	82	marzorin	4
4068	82	pune street foodholidify	4
4069	82	source	4
4070	82	ask every local guy tell story marzorin place household name city pune serving delicious coffe macroni cheese chicken sandwich place host generations school college students located main street mg road hence extremely easy find place calm pretty interiors speaking old glorious time city quantity huge price cheap miss historical eatery pune city	4
4071	82	vaishali	4
4072	82	pune street foodholidify	4
4073	82	source	4
4074	82	recognize place huge crowd outside somewhere fc road see overcrowded place road know vaishali famous spdp center sev puri dahi puri lovingly named spdp people coming widely known throughout city everything serve morning pav bhajis toothsome sabudana vadas extraordinary coconut chutney topclass make even chutney delicious end licking fingers vaishali dosas glistening butter aroma rich able control drooling	4
4075	82	tiranga nonveg	4
4076	82	pune street foodholidify	4
4077	82	source	4
4078	82	tiranga nonveg tiny outlet couple table chairs seating makes mediocre ambiance amazing delicious food prepared tiranga eating place legacy passed generations biryanis place must try simply afford miss town menu consists variety biryani dishes authentic taste rich aroma droolworthy taste weekends identify place largest crowd outside kothrud needless say booking would advisable	4
4079	82	shabree	4
4080	82	pune street foodholidify	4
4081	82	source	4
4082	82	appetite craving nice spicy menu maharashtrian delicacy shabree perfect place famous place eat quite easy locate shabree map situated fc road restaurant serves authentic maharashtrian food unlimited thali consists variety yummy food items like puran poli masala bhat aaluchi bhaji kadi gole zunka dahi etc ambiance peaceful staffs courteous amount served sumptuous assured walk half full	4
4083	82	vohuman	4
4084	82	pune street food guideholidify	4
4085	82	source	4
4086	82	longestablished iranian cafe transforms anyone morning person take stroll empty lanes early morning fresh air chilling body brain reach vohuman cafe sassoon road find place time crowded eatery vohuman natural favorite breakfasts pune fried eggs delicious special egg bhurji right amount spices mixed cheese omelets something find anywhere else hands best malai plate tasteful best fitted try inhouse soft juicy buns even simple chai nothing less special vohuman cafe name live since years must every foodie bucket list	4
4087	82	coffee house	4
4088	82	pune street foodholidify	4
4089	82	source	4
4090	82	coffee house serving punekars since years close moledina road established long back fast food fever obsolete india menu extensive pav bhajis dosas idlis uttapams indian chinese mexican find favorite dish multiple cuisines right place everything menu tastes perfect made fresh tasteful authentic touch eatery though crowded wins people heart serving orders quick staffs extremely polite case delays apologize smile like little manner chivalry right coffee house perfect stop sip die coffee delicious munchies	4
4091	82	om jai shankar	4
4092	82	pune street foodholidify	4
4093	82	source	4
4094	82	think tried best pani puri country fan mouthwatering dish tried many mean say many stalls tell delicious spicy tangy pani puri om jai shankar placed busiest streets pune delightful taste take minds noises around outlet another branch city equally amazing serving choice fillings different varieties water like pudina sweet dahi jal jeera special jai shankar pani masala om jai shankar make come say one inviting pani puris outlet welcomes crowd around city busiest evenings market full people bring house hotels visit babajaan chowk enjoy pure street food divine	4
4095	82	german bakery	4
4096	82	pune street foodholidify	4
4097	82	source	4
4098	82	situated koregaon park area city german bakery established place amidst huge lavish bungalows velvety green trees easy spot people pune visit place gang friends cherished time pretty casual find someone sitting book hand enjoying delectable muffins sit hours chatting quality time nobody bother mint tea red velvet muffins huge hit take time visit pune enjoy peace serenity delicacies plate	4
4099	82	chaitanya	4
4100	82	pune street foodholidify	4
4101	82	source	4
4102	82	even hardcore punjabis come stop visit chaitanyas near ferguson college road established years ago rising fame delicious aloo paratha chaitanyas redecorated menu add varieties assorted parathas aloo paratha still crowd favorite till day authentic taste richly smeared butter huge filling mashed potato made way everyone heart college students professionals try pizza paratha wish eat something different yet appetizing	4
4103	82	bedekar misal	4
4104	82	pune street foodholidify	4
4105	82	source	4
